assists,evGoals,evPoints,faceoffWinPct,gameDate,gameId,gameWinningGoals,gamesPlayed,goals,homeRoad,lastName,opponentTeamAbbrev,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrev,timeOnIcePerGame,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,giveaways,giveawaysPer60,hits,hitsPer60,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,shotAttemptsBlocked,takeaways,takeawaysPer60,totalShotAttempts,seasonId
0,0,0,,2024-02-15,2023020843,0,1,0,H,Bertuzzi,PHI,0,2,8477479,-1,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,655.0,0,0.0,,0,,0,0,0.0,4,21.98,0,,0,0,0,2,2,0,0,0.0,3,20232024
0,0,0,1.0,2024-02-17,2023020858,0,1,1,H,Bertuzzi,ANA,0,0,8477479,0,1,1.0,L,1,1,0,0,0.33333,L,3,Tyler Bertuzzi,TOR,1054.0,1,3.41,,0,,0,1,3.41,4,13.66,0,,1,0,0,2,3,3,0,0.0,9,20232024
0,0,0,,2024-02-19,2023020868,0,1,0,R,Bertuzzi,STL,0,0,8477479,-1,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,936.0,1,3.84,,0,,0,1,3.84,0,0.0,0,,0,1,0,0,1,0,0,0.0,2,20232024
0,0,0,,2024-02-21,2023020887,0,1,0,R,Bertuzzi,ARI,0,0,8477479,0,0,0.0,L,0,0,0,0,0.0,L,2,Tyler Bertuzzi,TOR,999.0,1,3.6,,0,,0,0,0.0,1,3.6,0,,0,0,0,1,1,1,1,3.6,4,20232024
1,0,1,,2024-02-22,2023020898,0,1,0,R,Bertuzzi,VGK,0,0,8477479,0,1,1.0,L,0,0,0,0,0.0,L,3,Tyler Bertuzzi,TOR,979.0,2,7.35,0.0,0,0.0,0,0,0.0,1,3.67,0,,0,0,0,0,0,2,1,3.67,5,20232024
0,1,1,,2024-02-24,2023020908,1,1,3,R,Bertuzzi,COL,0,0,8477479,0,3,3.0,L,2,2,0,0,0.75,L,4,Tyler Bertuzzi,TOR,1073.0,3,10.06,,0,,0,0,0.0,1,3.35,0,,1,0,0,0,1,1,0,0.0,6,20232024
0,1,1,,2024-02-27,2023020931,0,1,1,H,Bertuzzi,VGK,0,0,8477479,-2,1,1.0,L,0,0,0,0,0.2,L,5,Tyler Bertuzzi,TOR,891.0,1,4.04,,0,,0,1,4.04,0,0.0,0,,0,0,0,0,0,1,4,16.16,6,20232024
0,1,1,,2024-02-29,2023020946,0,1,1,H,Bertuzzi,ARI,0,0,8477479,0,1,1.0,L,0,0,0,0,0.33333,L,3,Tyler Bertuzzi,TOR,850.0,0,0.0,,0,,0,1,4.23,0,0.0,0,,1,0,0,0,1,2,0,0.0,6,20232024
0,0,0,,2024-03-02,2023020964,0,1,0,H,Bertuzzi,NYR,0,0,8477479,-1,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,1017.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
0,0,0,,2024-03-04,2023020978,0,1,0,H,Bertuzzi,BOS,0,0,8477479,0,0,0.0,L,0,0,0,0,0.0,L,2,Tyler Bertuzzi,TOR,1208.0,0,0.0,,0,,0,0,0.0,5,14.9,0,,0,0,0,2,2,1,2,5.96,5,20232024
1,0,1,,2024-03-06,2023020990,0,1,0,H,Bertuzzi,BUF,0,0,8477479,1,1,1.0,L,0,0,0,0,,L,0,Tyler Bertuzzi,TOR,850.0,2,8.47,0.0,0,0.0,0,0,0.0,1,4.23,0,,0,0,0,0,0,0,1,4.23,0,20232024
0,0,0,,2024-03-07,2023020993,0,1,0,R,Bertuzzi,BOS,0,5,8477479,0,0,0.0,L,0,0,0,0,,L,0,Tyler Bertuzzi,TOR,852.0,0,0.0,,0,,0,1,4.22,2,8.45,0,,0,0,0,1,1,0,0,0.0,1,20232024
0,0,0,,2024-03-09,2023021014,0,1,0,R,Bertuzzi,MTL,0,0,8477479,-1,0,0.0,L,0,0,0,0,,L,0,Tyler Bertuzzi,TOR,1000.0,1,3.6,,0,,0,3,10.8,2,7.2,0,,0,0,0,0,0,1,0,0.0,1,20232024
1,1,2,,2024-03-14,2023021050,0,1,1,R,Bertuzzi,PHI,0,0,8477479,3,2,2.0,L,0,0,0,0,0.5,L,2,Tyler Bertuzzi,TOR,1084.0,0,0.0,0.0,0,0.0,1,0,0.0,1,3.32,0,,0,0,0,2,2,0,0,0.0,4,20232024
0,0,0,,2024-03-16,2023021067,0,1,0,H,Bertuzzi,CAR,0,0,8477479,-1,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,942.0,0,0.0,,0,,0,1,3.82,0,0.0,0,,0,0,0,2,2,1,1,3.82,4,20232024
1,1,2,,2024-03-19,2023021086,0,1,1,R,Bertuzzi,PHI,0,0,8477479,0,2,2.0,L,0,0,0,0,0.33333,L,3,Tyler Bertuzzi,TOR,1280.0,0,0.0,0.0,0,0.0,0,0,0.0,3,8.43,0,,0,0,0,1,1,2,0,0.0,6,20232024
0,1,1,,2024-03-20,2023021095,0,1,1,R,Bertuzzi,WSH,0,0,8477479,2,1,1.0,L,0,0,0,0,0.5,L,2,Tyler Bertuzzi,TOR,859.0,1,4.19,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,3,20232024
0,0,0,,2024-03-24,2023021127,0,1,0,R,Bertuzzi,CAR,0,0,8477479,-1,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,1000.0,1,3.6,,0,,0,2,7.2,0,0.0,0,,0,0,0,0,0,0,1,3.6,1,20232024
0,1,1,,2024-03-26,2023021139,0,1,1,H,Bertuzzi,NJD,0,0,8477479,-1,1,1.0,L,0,0,0,0,0.33333,L,3,Tyler Bertuzzi,TOR,1286.0,0,0.0,,0,,1,0,0.0,2,5.59,0,,0,0,1,1,2,1,0,0.0,6,20232024
0,2,2,,2024-03-28,2023021155,1,1,2,H,Bertuzzi,WSH,0,0,8477479,1,2,2.0,L,0,0,0,0,0.33333,L,6,Tyler Bertuzzi,TOR,953.0,1,3.77,,0,,0,1,3.77,4,15.11,0,,0,0,0,0,0,0,1,3.77,6,20232024
0,0,0,,2024-03-30,2023021170,0,1,0,R,Bertuzzi,BUF,0,10,8477479,1,0,0.0,L,0,0,0,0,,L,0,Tyler Bertuzzi,TOR,850.0,0,0.0,,0,,0,0,0.0,2,8.47,0,,0,0,0,2,2,0,0,0.0,2,20232024
0,1,1,,2024-04-01,2023021185,0,1,1,H,Bertuzzi,FLA,0,0,8477479,2,1,1.0,L,0,0,0,0,0.33333,L,3,Tyler Bertuzzi,TOR,1001.0,0,0.0,,0,,0,0,0.0,2,7.19,0,,0,0,0,1,1,1,0,0.0,5,20232024
0,0,0,,2024-04-03,2023021197,0,1,0,H,Bertuzzi,TBL,0,0,8477479,-1,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,958.0,0,0.0,,0,,0,1,3.75,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
1,0,1,,2024-04-06,2023021223,0,1,0,R,Bertuzzi,MTL,0,2,8477479,2,1,1.0,L,0,0,0,0,0.0,L,5,Tyler Bertuzzi,TOR,994.0,0,0.0,0.0,0,0.0,0,0,0.0,1,3.62,0,,0,0,0,2,2,1,1,3.62,8,20232024
0,0,0,,2024-04-08,2023021237,0,1,0,H,Bertuzzi,PIT,0,0,8477479,0,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,1065.0,0,0.0,,0,,0,0,0.0,4,13.52,0,,0,0,0,2,2,1,2,6.76,4,20232024
1,2,3,,2024-04-09,2023021243,0,1,2,R,Bertuzzi,NJD,0,2,8477479,3,3,3.0,L,0,0,0,0,0.66666,L,3,Tyler Bertuzzi,TOR,977.0,0,0.0,0.0,1,1.0,0,1,3.68,0,0.0,0,,0,0,0,0,0,1,1,3.68,4,20232024
1,0,1,,2024-04-11,2023021260,0,1,0,H,Bertuzzi,NJD,0,0,8477479,0,1,1.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,1123.0,0,0.0,0.0,0,0.0,0,3,9.61,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
0,0,0,,2024-04-13,2023021277,0,1,0,H,Bertuzzi,DET,0,2,8477479,-2,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,1167.0,2,6.16,,0,,0,0,0.0,2,6.16,0,,0,0,0,2,2,1,1,3.08,4,20232024
0,0,0,,2024-04-16,2023021297,0,1,0,R,Bertuzzi,FLA,0,4,8477479,-3,0,0.0,L,0,0,0,0,0.0,L,5,Tyler Bertuzzi,TOR,949.0,0,0.0,,0,,0,0,0.0,3,11.38,0,,0,0,0,0,0,0,0,0.0,5,20232024
0,0,0,,2024-04-17,2023021304,0,1,0,R,Bertuzzi,TBL,0,0,8477479,0,0,0.0,L,0,0,0,0,0.0,L,1,Tyler Bertuzzi,TOR,839.0,0,0.0,,0,,0,2,8.58,0,0.0,0,,0,0,0,0,0,0,0,0.0,1,20232024
0,0,0,0.5,2023-10-11,2023020005,0,1,0,H,Domi,MTL,0,0,8477503,-2,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,699.0,1,5.15,,0,,0,0,0.0,1,5.15,0,,0,1,0,0,1,0,0,0.0,3,20232024
1,0,1,,2023-10-14,2023020026,0,1,0,H,Domi,MIN,0,2,8477503,-1,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,816.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,0,0,0,2,8.82,1,20232024
0,0,0,0.5,2023-10-16,2023020038,0,1,0,H,Domi,CHI,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,697.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,1,0,0.0,3,20232024
0,0,0,0.5,2023-10-19,2023020052,0,1,0,R,Domi,FLA,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,863.0,0,0.0,,0,,0,1,4.17,1,4.17,0,,0,0,0,0,0,1,1,4.17,2,20232024
2,0,2,0.5,2023-10-21,2023020070,0,1,0,R,Domi,TBL,0,0,8477503,2,2,2.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,853.0,0,0.0,0.0,0,0.0,0,0,0.0,1,4.22,0,,0,0,0,1,1,1,0,0.0,3,20232024
1,0,0,,2023-10-24,2023020083,0,1,0,R,Domi,WSH,0,0,8477503,0,1,1.0,C,0,1,0,0,0.0,L,2,Max Domi,TOR,792.0,0,0.0,0.0,0,0.0,0,1,4.54,0,0.0,0,,0,0,0,1,1,1,0,0.0,4,20232024
0,0,0,1.0,2023-10-26,2023020108,0,1,0,R,Domi,DAL,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,805.0,0,0.0,,0,,0,1,4.47,0,0.0,0,,0,0,0,1,1,2,1,4.47,4,20232024
0,0,0,0.0,2023-10-28,2023020122,0,1,0,R,Domi,NSH,0,0,8477503,1,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,905.0,0,0.0,,0,,0,2,7.95,0,0.0,1,,0,0,0,2,3,1,0,0.0,5,20232024
0,0,0,0.5,2023-10-31,2023020139,0,1,0,H,Domi,LAK,0,14,8477503,-1,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,878.0,0,0.0,,0,,0,2,8.2,0,0.0,0,,0,0,0,0,0,1,0,0.0,4,20232024
0,0,0,,2023-11-02,2023020145,0,1,0,R,Domi,BOS,0,0,8477503,1,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,924.0,1,3.89,,0,,0,1,3.89,1,3.89,0,,0,0,0,1,1,1,0,0.0,3,20232024
0,0,0,0.66666,2023-11-04,2023020165,0,1,0,H,Domi,BUF,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,838.0,1,4.29,,0,,0,0,0.0,2,8.59,0,,0,0,0,1,1,1,1,4.29,3,20232024
1,0,1,0.0,2023-11-06,2023020177,0,1,0,H,Domi,TBL,0,0,8477503,0,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,832.0,0,0.0,0.0,0,0.0,0,0,0.0,3,12.98,0,,0,0,0,0,0,1,0,0.0,2,20232024
1,0,1,0.57142,2023-11-08,2023020190,0,1,0,H,Domi,OTT,0,0,8477503,-1,1,1.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,793.0,0,0.0,0.0,0,0.0,0,0,0.0,1,4.53,0,,0,0,0,2,2,0,0,0.0,4,20232024
1,0,1,0.75,2023-11-10,2023020207,0,1,0,H,Domi,CGY,0,0,8477503,1,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,849.0,0,0.0,0.0,0,0.0,0,1,4.24,0,0.0,0,,0,0,0,0,0,0,0,0.0,1,20232024
2,0,2,1.0,2023-11-11,2023020215,0,1,0,H,Domi,VAN,0,17,8477503,2,2,2.0,C,0,0,0,0,,L,0,Max Domi,TOR,662.0,0,0.0,0.0,0,0.0,0,0,0.0,2,10.87,0,,0,1,0,0,1,1,0,0.0,2,20232024
0,0,0,0.5,2023-11-17,2023020251,0,1,0,R,Domi,DET,0,4,8477503,-1,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,637.0,0,0.0,,0,,0,2,11.3,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
0,0,0,1.0,2023-11-19,2023020267,0,1,0,R,Domi,MIN,0,0,8477503,-1,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,478.0,1,7.53,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,0,2,15.06,1,20232024
2,0,2,0.66666,2023-11-24,2023020295,0,1,0,R,Domi,CHI,0,0,8477503,1,2,2.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,771.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,0,0,2,0,0.0,4,20232024
0,0,0,0.28571,2023-11-25,2023020311,0,1,0,R,Domi,PIT,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,676.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,4,20232024
0,0,0,1.0,2023-11-28,2023020329,0,1,0,H,Domi,FLA,0,9,8477503,0,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,760.0,0,0.0,,0,,0,0,0.0,3,14.21,0,,0,0,0,0,0,0,1,4.73,2,20232024
0,0,0,0.66666,2023-11-30,2023020346,0,1,0,H,Domi,SEA,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,804.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,1,0,0.0,2,20232024
0,1,1,0.44444,2023-12-02,2023020364,0,1,1,H,Domi,BOS,0,0,8477503,1,1,1.0,C,0,0,0,0,0.5,L,2,Max Domi,TOR,755.0,0,0.0,,0,,0,1,4.76,3,14.3,0,,0,0,0,0,0,1,0,0.0,3,20232024
1,0,1,1.0,2023-12-07,2023020395,0,1,0,R,Domi,OTT,0,0,8477503,0,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,710.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,1,1,3,0,0.0,5,20232024
0,0,0,0.375,2023-12-09,2023020413,0,1,0,H,Domi,NSH,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,758.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0.0,1,20232024
0,0,0,0.44444,2023-12-11,2023020429,0,1,0,R,Domi,NYI,0,0,8477503,-1,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,726.0,0,0.0,,0,,0,0,0.0,2,9.91,0,,0,0,0,0,0,0,1,4.95,2,20232024
1,0,1,0.5,2023-12-12,2023020432,0,1,0,R,Domi,NYR,0,0,8477503,1,1,1.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,616.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,0,0,1,0,0.0,3,20232024
0,0,0,0.66666,2023-12-14,2023020449,0,1,0,H,Domi,CBJ,0,0,8477503,-2,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,851.0,0,0.0,,0,,0,0,0.0,3,12.69,0,,0,0,0,0,0,1,0,0.0,3,20232024
2,1,3,0.28571,2023-12-16,2023020466,0,1,1,H,Domi,PIT,0,2,8477503,3,3,3.0,C,0,0,0,0,1.0,L,1,Max Domi,TOR,763.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,0,0,1,2,9.43,2,20232024
0,0,0,0.4,2023-12-19,2023020489,0,1,0,H,Domi,NYR,0,0,8477503,0,0,0.0,C,0,0,0,0,,L,0,Max Domi,TOR,738.0,0,0.0,,0,,0,1,4.87,0,0.0,0,,0,1,0,0,1,0,0,0.0,1,20232024
0,0,0,0.375,2023-12-21,2023020498,0,1,1,R,Domi,BUF,0,2,8477503,-4,1,1.0,C,1,1,0,0,1.0,L,1,Max Domi,TOR,768.0,0,0.0,,0,,0,0,0.0,1,4.68,0,,0,0,0,0,0,0,0,0.0,1,20232024
0,0,0,0.71428,2023-12-23,2023020517,0,1,0,R,Domi,CBJ,0,2,8477503,0,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,736.0,0,0.0,,0,,0,1,4.89,0,0.0,0,,0,0,0,1,1,1,0,0.0,4,20232024
0,0,0,0.83333,2023-12-27,2023020531,0,1,0,H,Domi,OTT,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,895.0,0,0.0,,0,,0,1,4.02,0,0.0,0,,0,1,0,1,2,1,0,0.0,6,20232024
1,0,1,0.63636,2023-12-29,2023020546,0,1,0,R,Domi,CBJ,0,0,8477503,-1,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,787.0,1,4.57,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
2,0,2,1.0,2023-12-30,2023020561,0,1,0,H,Domi,CAR,0,2,8477503,2,2,2.0,C,0,0,0,0,,L,0,Max Domi,TOR,715.0,1,5.03,0.0,0,0.0,0,0,0.0,1,5.03,0,,0,0,0,0,0,1,0,0.0,1,20232024
1,0,1,0.25,2024-01-02,2023020585,0,1,0,R,Domi,LAK,0,2,8477503,1,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,714.0,0,0.0,0.0,0,0.0,0,0,0.0,1,5.04,0,,0,1,0,0,1,1,1,5.04,3,20232024
0,0,0,0.5,2024-01-03,2023020588,0,1,0,R,Domi,ANA,0,0,8477503,-1,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,548.0,0,0.0,,0,,0,2,13.13,0,0.0,0,,0,0,0,2,2,0,0,0.0,4,20232024
0,0,0,0.22222,2024-01-06,2023020613,0,1,0,R,Domi,SJS,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,916.0,0,0.0,,0,,0,0,0.0,0,0.0,1,,0,0,0,0,1,1,0,0.0,5,20232024
0,0,0,0.27272,2024-01-09,2023020627,0,1,0,H,Domi,SJS,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,1036.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,0,2,6.94,3,20232024
0,0,0,0.7,2024-01-11,2023020646,0,1,0,R,Domi,NYI,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,877.0,2,8.2,,0,,0,2,8.2,0,0.0,0,,0,0,0,0,0,2,0,0.0,3,20232024
0,1,1,0.5,2024-01-13,2023020662,0,1,1,H,Domi,COL,0,0,8477503,2,1,1.0,C,0,0,0,0,1.0,L,1,Max Domi,TOR,713.0,0,0.0,,0,,1,1,5.04,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
0,0,0,0.7,2024-01-14,2023020670,0,1,0,H,Domi,DET,0,0,8477503,1,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,885.0,1,4.06,,0,,0,2,8.13,0,0.0,0,,0,0,0,0,0,1,0,0.0,2,20232024
0,0,0,0.33333,2024-01-16,2023020688,0,1,0,R,Domi,EDM,0,0,8477503,-1,0,0.0,C,0,0,0,0,,L,0,Max Domi,TOR,679.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,3,1,5.3,3,20232024
0,0,0,0.0,2024-01-18,2023020697,0,1,0,R,Domi,CGY,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,631.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,4,20232024
0,0,0,0.8,2024-01-20,2023020712,0,1,0,R,Domi,VAN,0,2,8477503,-1,0,0.0,C,0,0,0,0,,L,0,Max Domi,TOR,859.0,0,0.0,,0,,0,0,0.0,8,33.52,0,,0,0,0,1,1,1,0,0.0,2,20232024
1,0,1,0.625,2024-01-21,2023020723,0,1,0,R,Domi,SEA,0,2,8477503,0,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,615.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,2,20232024
0,0,0,0.625,2024-01-24,2023020740,0,1,0,H,Domi,WPG,0,0,8477503,0,0,0.0,C,0,0,0,0,,L,0,Max Domi,TOR,881.0,1,4.08,,0,,0,1,4.08,2,8.17,0,,0,0,0,0,0,0,0,0.0,0,20232024
0,0,0,0.58333,2024-01-27,2023020768,0,1,0,R,Domi,WPG,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,695.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,0,0,0.0,2,20232024
0,0,0,0.25,2024-02-05,2023020782,0,1,0,H,Domi,NYI,0,0,8477503,-2,0,0.0,C,0,0,0,0,,L,0,Max Domi,TOR,648.0,0,0.0,,0,,0,1,5.55,0,0.0,0,,0,0,0,0,0,0,0,0.0,0,20232024
0,0,0,0.28571,2024-02-07,2023020792,0,1,0,H,Domi,DAL,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,942.0,0,0.0,,0,,0,3,11.46,0,0.0,0,,0,0,0,0,0,0,2,7.64,3,20232024
0,1,1,0.25,2024-02-10,2023020812,0,1,1,R,Domi,OTT,0,0,8477503,-1,1,1.0,C,0,0,0,0,0.33333,L,3,Max Domi,TOR,1013.0,0,0.0,,0,,0,0,0.0,1,3.55,0,,0,0,0,1,1,0,0,0.0,4,20232024
0,0,0,0.54545,2024-02-13,2023020827,0,1,0,H,Domi,STL,0,2,8477503,0,0,0.0,C,0,0,0,0,0.0,L,4,Max Domi,TOR,1083.0,0,0.0,,0,,0,0,0.0,1,3.32,0,,0,0,1,1,2,1,0,0.0,7,20232024
0,0,0,0.5,2024-02-15,2023020843,0,1,0,H,Domi,PHI,0,0,8477503,0,0,0.0,C,0,0,0,0,,L,0,Max Domi,TOR,723.0,1,4.97,,0,,0,1,4.97,2,9.95,0,,0,0,0,1,1,0,0,0.0,1,20232024
2,0,2,0.46153,2024-02-17,2023020858,0,1,0,H,Domi,ANA,0,11,8477503,2,2,2.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,708.0,0,0.0,0.0,0,0.0,0,1,5.08,2,10.16,0,,0,0,0,0,0,0,0,0.0,1,20232024
0,0,0,0.42857,2024-02-19,2023020868,0,1,0,R,Domi,STL,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,837.0,1,4.3,,0,,0,1,4.3,0,0.0,0,,0,0,0,0,0,0,0,0.0,3,20232024
0,0,0,0.53333,2024-02-21,2023020887,0,1,0,R,Domi,ARI,0,2,8477503,1,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,919.0,2,7.83,,0,,0,0,0.0,0,0.0,0,,0,0,0,2,2,0,0,0.0,4,20232024
0,2,2,0.5,2024-02-22,2023020898,1,1,2,R,Domi,VGK,0,0,8477503,0,2,2.0,C,0,0,0,0,0.4,L,5,Max Domi,TOR,872.0,1,4.12,,0,,0,0,0.0,0,0.0,0,,0,0,0,0,0,1,1,4.12,6,20232024
1,0,1,0.33333,2024-02-24,2023020908,0,1,0,R,Domi,COL,0,0,8477503,-1,1,1.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,936.0,1,3.84,0.0,0,0.0,0,0,0.0,0,0.0,0,,0,0,0,0,0,1,0,0.0,2,20232024
0,0,0,0.6,2024-02-27,2023020931,0,1,0,H,Domi,VGK,0,0,8477503,-2,0,0.0,C,0,0,0,0,0.0,L,5,Max Domi,TOR,920.0,1,3.91,,0,,0,1,3.91,2,7.82,0,,0,1,0,0,1,2,1,3.91,8,20232024
0,0,0,0.5,2024-02-29,2023020946,0,1,0,H,Domi,ARI,0,0,8477503,1,0,0.0,C,0,0,0,0,0.0,L,1,Max Domi,TOR,888.0,2,8.1,,0,,0,0,0.0,1,4.05,0,,0,0,0,0,0,1,0,0.0,2,20232024
1,0,1,0.45454,2024-03-02,2023020964,0,1,0,H,Domi,NYR,0,0,8477503,0,1,1.0,C,0,0,0,0,0.0,L,3,Max Domi,TOR,816.0,0,0.0,0.0,0,0.0,0,0,0.0,1,4.41,0,,0,0,0,0,0,1,0,0.0,4,20232024
0,0,0,0.8,2024-03-04,2023020978,0,1,0,H,Domi,BOS,0,0,8477503,0,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,1013.0,0,0.0,,0,,0,2,7.1,0,0.0,0,,0,1,0,1,2,0,0,0.0,4,20232024
1,0,1,0.8,2024-03-06,2023020990,0,1,0,H,Domi,BUF,0,0,8477503,1,1,1.0,C,0,0,0,0,,L,0,Max Domi,TOR,881.0,0,0.0,0.0,0,0.0,0,0,0.0,1,4.08,0,,0,0,0,1,1,1,1,4.08,2,20232024
0,0,0,0.5,2024-03-07,2023020993,0,1,0,R,Domi,BOS,0,7,8477503,-2,0,0.0,C,0,0,0,0,0.0,L,2,Max Domi,TOR,823.0,0,0.0,,0,,0,1,4.37,2,8.74,0,,0,0,0,1,1,1,1,4.37,4,20232024
1,1,2,0.0,2024-03-09,2023021014,0,1,1,R,Domi,MTL,0,0,8477503,2,2,2.0,C,0,0,0,0,0.25,L,4,Max Domi,TOR,739.0,1,4.87,0.0,0,0.0,0,0,0.0,1,4.87,0,,0,0,0,0,0,0,1,4.87,4,20232024
1,0,1,0.0,2024-03-14,2023021050,0,1,0,R,Domi,PHI,0,10,8477503,2,1,1.0,C,0,0,0,0,,L,0,Max Domi,TOR,831.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,2,,0,0,0,0,2,1,0,0.0,3,20232024
0,0,0,0.55555,2024-03-16,2023021067,0,1,0,H,Domi,CAR,0,0,8477503,1,0,0.0,C,0,0,0,0,0.0,L,7,Max Domi,TOR,955.0,0,0.0,,0,,0,0,0.0,0,0.0,0,,0,0,0,1,1,0,0,0.0,8,20232024
